participant,block,label,valence,target,tablerow,keypress,acc,RT,target.val
0600c568-43e2-43df-99f3-193f501a8de3,testA,COVID19,NEG,UTILE,13,2,1,2212,POS
0600c568-43e2-43df-99f3-193f501a8de3,testA,COVID19,NEG,BUONO,11,1,1,2216,POS
0600c568-43e2-43df-99f3-193f501a8de3,testA,COVID19,NEG,INNOCUO,14,2,1,2415,POS
0600c568-43e2-43df-99f3-193f501a8de3,testA,VACCINO,POS,INNOCUO,4,1,1,2604,POS
0600c568-43e2-43df-99f3-193f501a8de3,testA,VACCINO,POS,DANNOSO,8,2,1,1350,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testA,COVID19,NEG,CATTIVO,16,2,1,3977,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testA,VACCINO,POS,PERICOLOSO,9,1,1,1837,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testA,COVID19,NEG,CATTIVO,16,1,1,2356,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testA,COVID19,NEG,BUONO,11,1,1,1739,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,SALUTARE,2,2,1,4677,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,SALUTARE,12,1,1,1335,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,CATTIVO,16,2,1,1793,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,PERICOLOSO,9,1,1,3267,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,UTILE,3,2,1,1610,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,RASSICURANTE,15,2,1,2605,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,MORTALE,7,2,0,2392,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,UTILE,13,2,1,2685,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,DANNOSO,18,1,1,2533,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,INNOCUO,4,1,1,2425,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,BUONO,1,2,1,1589,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,RASSICURANTE,5,1,1,2085,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,MORTALE,17,2,1,2116,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,SPAVENTOSO,10,2,1,2211,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,PERICOLOSO,19,1,1,2258,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,INNOCUO,14,1,1,1692,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,SPAVENTOSO,20,1,1,2419,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,COVID19,POS,BUONO,11,2,1,2070,POS
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,DANNOSO,8,1,1,2573,NEG
0600c568-43e2-43df-99f3-193f501a8de3,testB,VACCINO,NEG,BUONO,1,2,1,2423,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,RASSICURANTE,15,1,1,8184,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,MORTALE,7,2,0,2425,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,SALUTARE,2,1,0,1519,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,INNOCUO,4,2,1,6503,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,SPAVENTOSO,20,1,1,3010,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,PERICOLOSO,9,2,0,2508,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,BUONO,11,2,1,6452,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,BUONO,1,1,0,2576,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,RASSICURANTE,5,1,1,8688,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,SALUTARE,12,1,1,3831,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,MORTALE,17,1,0,2632,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,PERICOLOSO,19,1,0,2176,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,INNOCUO,14,2,1,5271,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,UTILE,13,1,1,1172,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,DANNOSO,8,1,0,4708,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,UTILE,3,2,1,1426,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,DANNOSO,18,2,0,2009,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,CATTIVO,6,2,1,3697,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,VACCINO,NEG,SPAVENTOSO,10,1,0,1488,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBfirst,COVID19,POS,CATTIVO,16,2,1,1444,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,DANNOSO,18,1,0,4461,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,RASSICURANTE,15,2,0,1135,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,UTILE,13,2,1,1104,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,UTILE,3,2,0,2921,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,DANNOSO,8,2,0,4950,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,MORTALE,7,2,1,2438,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,INNOCUO,4,1,0,2097,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,SALUTARE,12,2,1,4207,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,MORTALE,17,1,1,2320,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,CATTIVO,16,2,0,1669,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,SPAVENTOSO,10,2,0,2107,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,INNOCUO,14,1,0,1143,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,RASSICURANTE,5,2,0,943,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,SALUTARE,2,2,0,1807,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,CATTIVO,6,1,0,1000,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,SPAVENTOSO,20,2,0,636,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,BUONO,1,1,0,3825,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,PERICOLOSO,19,1,0,7567,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,PERICOLOSO,9,2,1,2434,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,BUONO,11,2,1,1022,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,MORTALE,17,1,1,3614,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,DANNOSO,8,1,0,1689,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,SALUTARE,12,1,1,3810,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,CATTIVO,6,2,0,1421,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,RASSICURANTE,5,2,0,1878,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,SPAVENTOSO,10,2,1,2900,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,BUONO,1,2,0,6586,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,SALUTARE,2,2,0,2079,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,BUONO,11,1,0,1259,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,MORTALE,7,2,0,2137,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,PERICOLOSO,19,2,0,4143,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,CATTIVO,16,1,0,570,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,INNOCUO,14,2,1,333,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,DANNOSO,18,2,0,522,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,INNOCUO,4,1,1,419,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,RASSICURANTE,15,2,1,1404,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,UTILE,3,2,0,1485,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,VACCINO,NEG,PERICOLOSO,9,2,1,783,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,SPAVENTOSO,20,2,0,648,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceBother,COVID19,POS,UTILE,13,1,1,833,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,SPAVENTOSO,10,2,1,2796,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,BUONO,1,2,1,1712,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,RASSICURANTE,5,2,1,1385,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,CATTIVO,6,2,1,2009,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,UTILE,3,2,1,4172,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,SPAVENTOSO,20,2,1,1748,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,INNOCUO,14,2,1,1946,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,MORTALE,7,1,1,2018,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,SALUTARE,12,2,0,2211,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,RASSICURANTE,15,1,1,2252,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,MORTALE,17,1,1,2219,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,DANNOSO,18,2,1,1574,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,CATTIVO,16,1,1,1843,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,PERICOLOSO,9,1,1,1417,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,INNOCUO,4,2,0,1765,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,DANNOSO,8,2,1,3105,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,UTILE,13,2,1,1636,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,VACCINO,POS,SALUTARE,2,1,1,1647,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,BUONO,11,1,1,2346,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,practiceAfirst,COVID19,NEG,PERICOLOSO,19,1,1,4262,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,BUONO,1,2,1,2539,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,INNOCUO,4,2,0,2412,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,DANNOSO,8,1,1,1909,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,SPAVENTOSO,10,2,1,1586,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,BUONO,11,1,0,1930,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,MORTALE,17,2,1,2425,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,SALUTARE,2,1,1,1972,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,RASSICURANTE,15,1,1,1850,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,CATTIVO,6,1,1,1578,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,PERICOLOSO,19,2,1,1577,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,RASSICURANTE,5,1,1,1639,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,MORTALE,7,2,1,1742,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,PERICOLOSO,9,2,1,1025,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,UTILE,3,2,1,2051,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,INNOCUO,14,2,1,3281,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,SPAVENTOSO,20,2,1,2034,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,UTILE,13,2,1,3264,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,SALUTARE,12,2,1,1621,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,CATTIVO,16,1,1,1081,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,DANNOSO,18,1,0,1878,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,UTILE,3,2,1,2608,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,BUONO,11,1,1,3303,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,MORTALE,17,1,1,2319,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,SALUTARE,2,1,1,1382,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,SALUTARE,12,2,1,1326,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,INNOCUO,14,1,1,2952,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,UTILE,13,1,1,4115,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,RASSICURANTE,5,1,1,1544,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,PERICOLOSO,19,1,1,1464,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,BUONO,1,2,1,1343,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,CATTIVO,16,1,1,2611,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,CATTIVO,6,2,1,1244,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,MORTALE,7,2,1,1564,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,SPAVENTOSO,10,1,1,1451,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,DANNOSO,18,2,1,2576,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,RASSICURANTE,15,1,1,2448,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1220,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,DANNOSO,8,2,1,2495,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,SPAVENTOSO,10,2,0,4536,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,RASSICURANTE,5,1,1,2231,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,2501,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,CATTIVO,6,1,1,1512,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,PERICOLOSO,9,1,1,1110,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,SPAVENTOSO,20,2,1,1387,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,MORTALE,17,1,1,1684,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,BUONO,1,1,1,1934,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,RASSICURANTE,5,1,1,1225,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,UTILE,13,2,1,4306,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,RASSICURANTE,15,1,1,1190,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,DANNOSO,18,2,1,1414,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,CATTIVO,16,2,1,1483,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,PERICOLOSO,19,2,1,1345,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,INNOCUO,14,1,1,1817,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,DANNOSO,8,1,1,1436,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,INNOCUO,4,2,1,979,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,SALUTARE,2,1,1,3525,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,UTILE,3,1,1,4083,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,MORTALE,7,2,0,4182,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,SALUTARE,12,2,1,2302,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,BUONO,11,2,1,1111,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,UTILE,3,2,1,1985,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,SALUTARE,12,1,1,1699,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,PERICOLOSO,9,1,1,2410,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,CATTIVO,6,2,1,1914,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,INNOCUO,14,1,1,1597,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,MORTALE,17,2,1,1400,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,RASSICURANTE,15,1,1,1386,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,INNOCUO,4,2,1,1483,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,MORTALE,7,1,1,1158,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,DANNOSO,18,2,1,2501,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,SPAVENTOSO,20,1,1,1190,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,BUONO,11,1,1,1455,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,UTILE,13,1,1,1406,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,PERICOLOSO,19,1,1,2486,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,BUONO,1,2,1,1548,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,DANNOSO,8,2,1,1461,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,SALUTARE,2,1,0,2902,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,CATTIVO,16,1,1,2869,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,SPAVENTOSO,10,1,1,2925,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,RASSICURANTE,5,1,1,4977,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,INNOCUO,14,2,1,1490,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,SALUTARE,12,2,0,1109,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,DANNOSO,8,1,1,2589,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,SPAVENTOSO,20,2,1,1385,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,PERICOLOSO,9,2,0,2162,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,2848,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,SALUTARE,2,2,0,1287,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,DANNOSO,18,1,1,2877,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,PERICOLOSO,19,2,1,1846,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,CATTIVO,6,1,1,1769,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,MORTALE,17,2,1,1720,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,UTILE,13,1,1,3788,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,INNOCUO,4,2,0,6982,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,CATTIVO,16,1,1,1720,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,MORTALE,7,2,0,1561,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,RASSICURANTE,15,2,1,1856,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,COVID19,POS,BUONO,11,2,1,1367,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,UTILE,3,1,1,1068,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,RASSICURANTE,5,2,1,1521,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testB,VACCINO,NEG,BUONO,1,2,1,1148,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,PERICOLOSO,19,1,1,4551,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,DANNOSO,18,2,1,1623,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,INNOCUO,4,2,1,3054,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,CATTIVO,6,1,1,1366,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1463,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,RASSICURANTE,15,2,1,2301,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,BUONO,11,2,1,1324,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,MORTALE,7,2,1,1451,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,SALUTARE,2,2,1,1471,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,INNOCUO,14,1,1,2235,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,BUONO,1,2,1,1413,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,DANNOSO,8,1,1,1451,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,PERICOLOSO,9,1,1,1768,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,CATTIVO,16,2,0,2130,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,SALUTARE,12,2,1,1299,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,MORTALE,17,1,1,1520,NEG
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,COVID19,NEG,UTILE,13,1,1,1555,POS
c3594cd7-f24b-493b-bf08-cd1f8d6b8644,testA,VACCINO,POS,UTILE,3,1,1,2727,POS
